code,label,slug,restaurant_name,objectID
TYC_1122,Traditional Cuisine,traditional-cuisine,O Convite,56798
TYC_6,Contemporary,contemporary,Mont Bar,56797
TYC_1122,Traditional Cuisine,traditional-cuisine,Sagrario Tradición,56796
TYC_1173,Street Food,street-food,Choy (Phuttha Monthon Sai 2),56795
TYC_1117,Thai,thai,Magnolia Café,56794
TYC_1117,Thai,thai,Sri Trat,56793
TYC_1064,Innovative,innovative,PRU,56792
TYC_1129,Vietnamese,vietnamese,Saigon Recipe,56791
TYC_1117,Thai,thai,Baan Landai,56790
TYC_1059,Indian,indian,Punjab Grill,56789
TYC_1122,Traditional Cuisine,traditional-cuisine,El Trasgu,56786
TYC_1122,Traditional Cuisine,traditional-cuisine,Casa Farpón,56784
TYC_1036,Creative,creative,Uma,56782
TYC_1162,Grills,grills-1162,El Señor Martín,56781
TYC_1096,Seafood,seafood-1096,El Señor Martín,56781
TYC_1122,Traditional Cuisine,traditional-cuisine,Coscolo,56780
TYC_1101,Regional Cuisine,regional-cuisine,Coscolo,56780
TYC_6,Contemporary,contemporary,Le Bistró by El Conjuro,56778
TYC_1049,French,french,El Chaleco,56777
TYC_1055,Galician,galician,Xeito! 19' 20'',56776
TYC_1101,Regional Cuisine,regional-cuisine,Xeito! 19' 20'',56776
TYC_1085,Modern Cuisine,modern-cuisine,Mu•na,56775
TYC_6,Contemporary,contemporary,Mu•na,56775
TYC_6,Contemporary,contemporary,Sangiovese,56774
TYC_1122,Traditional Cuisine,traditional-cuisine,Casa Pedro,56773
TYC_6,Contemporary,contemporary,Zabala,56772
TYC_1068,Japanese,japanese,Kiki,56771
TYC_1161,Fusion,fusion-1161,Kiki,56771
TYC_1085,Modern Cuisine,modern-cuisine,Nublo,56770
TYC_1085,Modern Cuisine,modern-cuisine,Barra Alta Barcelona,56769
TYC_1085,Modern Cuisine,modern-cuisine,Trumfes,56768
TYC_1122,Traditional Cuisine,traditional-cuisine,Desencaja Bistro,56766
TYC_1085,Modern Cuisine,modern-cuisine,La Morera de Pablo & Ester,56764
TYC_6,Contemporary,contemporary,La Morera de Pablo & Ester,56764
TYC_1122,Traditional Cuisine,traditional-cuisine,Goya Gallery,56763
TYC_1142,Rice Dishes,rice-dishes,Goya Gallery,56763
TYC_1036,Creative,creative,Deessa,56762
TYC_1122,Traditional Cuisine,traditional-cuisine,Fismuler,56761
TYC_6,Contemporary,contemporary,Fismuler,56761
TYC_1068,Japanese,japanese,Kappo,56760
TYC_1036,Creative,creative,Ricard Camarena,56758
TYC_1085,Modern Cuisine,modern-cuisine,Il Gallo d'Oro,56757
TYC_1085,Modern Cuisine,modern-cuisine,Esporão,56756
TYC_1030,Chinese,chinese,S.B.L.,56755
TYC_1117,Thai,thai,Saiyud and Doctor Sai Kitchen,56754
TYC_1068,Japanese,japanese,Shirokane Tori-Tama,56753
TYC_1117,Thai,thai,Samsen Villa,56752
TYC_1173,Street Food,street-food,Kha Mu Boran (Kathu),56751
TYC_1117,Thai,thai,Meena Rice Based Cuisine,56750
TYC_1064,Innovative,innovative,Cadence by Dan Bark,56749
TYC_1117,Thai,thai,Baannai,56748
TYC_1117,Thai,thai,Baan Mon Muan,56747
TYC_1161,Fusion,fusion-1161,La Mundana,56746
TYC_1059,Indian,indian,Republic,56745
TYC_1067,Italian,italian,Terrazza,56540
TYC_801,Noodles and Congee,noodles-and-congee,Lok Kei Noodles,56539
TYC_1116,Sichuan,sichuan,Sichuan Moon,56538
TYC_807,Shanghainese,shanghainese,Din Tai Fung (COD),56537
TYC_1067,Italian,italian,8 1/2 Otto e Mezzo - Bombana,56536
TYC_1068,Japanese,japanese,Mizumi (Macau),56535
TYC_1173,Street Food,street-food,Chong Shing,56534
TYC_1049,French,french,The Ritz-Carlton Café,56533
TYC_801,Noodles and Congee,noodles-and-congee,Ngao Kei Ka Lei Chon (Macau),56532
TYC_1025,Cantonese,cantonese,Imperial Court,56531
TYC_1025,Cantonese,cantonese,Zi Yat Heen,56530
TYC_800,French Contemporary,french-contemporary,Alain Ducasse at Morpheus,56529
TYC_1025,Cantonese,cantonese,Wing Lei Palace,56528
TYC_1099,Portuguese,portuguese,Espaço Lisboa,56527
TYC_1025,Cantonese,cantonese,Lai Heen,56526
TYC_1093,Beijing Cuisine,pekingese,Beijing Kitchen,56525
TYC_1173,Street Food,street-food,Ving Kei (Macau),56524
TYC_1173,Street Food,street-food,Kika,56523
TYC_1068,Japanese,japanese,Yamazato,56522
TYC_833,Hunanese,hunanese,Feng Wei Ju,56521
TYC_1116,Sichuan,sichuan,Feng Wei Ju,56521
TYC_1025,Cantonese,cantonese,Jade Dragon,56520
TYC_1099,Portuguese,portuguese,Manuel Cozinha Portuguesa,56519
TYC_827,Macanese,macanese,IFTM Educational Restaurant,56518
TYC_1173,Street Food,street-food,Yi Shun (Macau),56517
TYC_75,Steakhouse,steakhouse,The Kitchen,56516
TYC_815,Noodles,noodles,99 Noodles (Macau),56515
TYC_1025,Cantonese,cantonese,Chan Seng Kei,56514
TYC_800,French Contemporary,french-contemporary,Robuchon au Dôme,56513
TYC_1173,Street Food,street-food,Mok Yee Kei,56512
TYC_1116,Sichuan,sichuan,Golden Flower,56511
TYC_1099,Portuguese,portuguese,A Lorcha,56510
TYC_1025,Cantonese,cantonese,Wing Lei,56509
TYC_1025,Cantonese,cantonese,Lung Wah Tea House,56508
TYC_1173,Street Food,street-food,Leong Heng Kei,56507
TYC_1116,Sichuan,sichuan,Five Foot Road,56506
TYC_1099,Portuguese,portuguese,O Castiço,56505
TYC_1025,Cantonese,cantonese,Bi Ying,56504
TYC_1116,Sichuan,sichuan,Bi Ying,56504
TYC_1068,Japanese,japanese,Tenmasa,56503
TYC_813,Chinese Contemporary,chinese-contemporary,Yi,56502
TYC_1117,Thai,thai,Naam,56501
TYC_1025,Cantonese,cantonese,Lou Kei (Fai Chi Kei),56500
TYC_1025,Cantonese,cantonese,Pearl Dragon,56499
TYC_1099,Portuguese,portuguese,Banza,56498
TYC_1025,Cantonese,cantonese,Ying,56497
TYC_1025,Cantonese,cantonese,The Eight,56496
TYC_1173,Street Food,street-food,Lord Stow's Bakery (Rua do Tassara),56495
TYC_1173,Street Food,street-food,Fong Kei,56494
TYC_1116,Sichuan,sichuan,Vista 38,56493
TYC_815,Noodles,noodles,Cheong Kei,56492
TYC_1067,Italian,italian,Il Teatro,56491
TYC_801,Noodles and Congee,noodles-and-congee,Good Hope Noodle,56490
TYC_807,Shanghainese,shanghainese,Liu Yuan Pavilion,56489
TYC_1064,Innovative,innovative,Vea,56488
TYC_811,European Contemporary,european-contemporary,Whey,56487
TYC_1173,Street Food,street-food,Mrs. Fong Chinese Desserts,56486
TYC_800,French Contemporary,french-contemporary,Épure,56485
TYC_1175,Fujian,fujian,Sun Fook Kee,56484
TYC_1041,Dim Sum,dim-sum,Tim Ho Wan (North Point),56483
TYC_805,Chiu Chow,chiu-chow,Tak Kee,56482
TYC_1025,Cantonese,cantonese,Pang's Kitchen,56481
TYC_1059,Indian,indian,New Punjab Club,56480
TYC_1025,Cantonese,cantonese,Man Wah,56479
TYC_815,Noodles,noodles,Hao Tang Hao Mian (Tai Wai),56478
TYC_1025,Cantonese,cantonese,Rùn,56477
TYC_1129,Vietnamese,vietnamese,Brass Spoon (Wan Chai),56476
TYC_1025,Cantonese,cantonese,Tai Wing Wah,56475
TYC_800,French Contemporary,french-contemporary,L'Envol,56474
TYC_1174,Tempura,tempura,Tempura Uchitsu,56473
TYC_1173,Street Food,street-food,Kwan Kee Store,56472
TYC_1025,Cantonese,cantonese,Ming Court (Mong Kok),56471
TYC_1025,Cantonese,cantonese,China Tang,56470
TYC_839,Ramen,ramen,Shugetsu Ramen (Quarry Bay),56468
TYC_818,Shun Tak,shun-tak,The Legacy House,56467
TYC_1025,Cantonese,cantonese,Megan's Kitchen,56466
TYC_1173,Street Food,street-food,Ki Tsui,56465
TYC_1173,Street Food,street-food,Both Street (Yuen Long),56463
TYC_1025,Cantonese,cantonese,Shang Palace,56462
TYC_801,Noodles and Congee,noodles-and-congee,Trusty Congee King (Wan Chai),56461
TYC_815,Noodles,noodles,Eng Kee Noodle Shop,56460
TYC_1096,Seafood,seafood-1096,Chuen Kee Seafood (Hoi Pong Street),56459
TYC_1025,Cantonese,cantonese,Summer Palace,56458
TYC_1064,Innovative,innovative,Bo Innovation,56457
TYC_1068,Japanese,japanese,Ryota Kappou Modern,56456
TYC_1067,Italian,italian,8 1/2 Otto e Mezzo - Bombana,56455
TYC_1067,Italian,italian,Estro,56454
TYC_1025,Cantonese,cantonese,Tai Woo,56453
TYC_1173,Street Food,street-food,So Kee,56452
TYC_1173,Street Food,street-food,Ding Ba (Choi Hung),56451
TYC_1025,Cantonese,cantonese,T'ang Court,56450
TYC_1025,Cantonese,cantonese,Sing Kee,56449
TYC_1025,Cantonese,cantonese,Farm House,56448
TYC_807,Shanghainese,shanghainese,Wing Lai Yuen,56447
TYC_1116,Sichuan,sichuan,Wing Lai Yuen,56447
TYC_1067,Italian,italian,Locanda dell' Angelo,56446
TYC_1067,Italian,italian,Involtini,56445
TYC_807,Shanghainese,shanghainese,Din Tai Fung (Tsim Sha Tsui),56444
TYC_1068,Japanese,japanese,Kappo Rin,56443
TYC_1025,Cantonese,cantonese,Imperial Treasure Fine Chinese Cuisine (Tsim Sha Tsui),56442
TYC_832,Dumplings,dumplings,Ah Chun Shandong Dumpling,56441
TYC_811,European Contemporary,european-contemporary,Whisk,56440
TYC_1025,Cantonese,cantonese,Lei Garden (Central),56439
TYC_1025,Cantonese,cantonese,Ho Land,56438
TYC_815,Noodles,noodles,Eight Treasures,56437
TYC_815,Noodles,noodles,Sister Wah,56436
TYC_1064,Innovative,innovative,Andō,56435
TYC_1173,Street Food,street-food,Moon Tong Lok,56434
TYC_1025,Cantonese,cantonese,Man Ho (Admiralty),56433
TYC_1177,Singaporean and Malaysian,singaporean-and-malaysian,Ancient Moon,56432
TYC_1096,Seafood,seafood-1096,Sai Kung Sing Kee,56431
TYC_800,French Contemporary,french-contemporary,Ami,56430
TYC_800,French Contemporary,french-contemporary,Louise,56429
TYC_1025,Cantonese,cantonese,Cuisine Cuisine at The Mira,56428
TYC_1134,Teppanyaki,teppanyaki-1134,I M Teppanyaki & Wine,56427
TYC_1025,Cantonese,cantonese,Spring Moon,56426
TYC_1244,Yakitori,yakitori,Yardbird,56425
TYC_1115,Sushi,sushi,Sushi Shikon,56424
TYC_811,European Contemporary,european-contemporary,Arcane,56423
TYC_1025,Cantonese,cantonese,One Harbour Road,56422
TYC_1049,French,french,Petrus,56421
TYC_815,Noodles,noodles,Lau Sum Kee (Fuk Wing Street),56420
TYC_800,French Contemporary,french-contemporary,Caprice,56419
TYC_1173,Street Food,street-food,Owl's,56418
TYC_818,Shun Tak,shun-tak,Eton,56417
TYC_1062,Indonesian,indonesian,Lucky Indonesia,56416
TYC_815,Noodles,noodles,Tsim Chai Kee (Wellington Street),56415
TYC_1173,Street Food,street-food,Hop Yik Tai,56414
TYC_1025,Cantonese,cantonese,Seventh Son,56413
TYC_1025,Cantonese,cantonese,Sun Tung Lok,56412
TYC_1025,Cantonese,cantonese,Tsui Hang Village (Tsim Sha Tsui),56411
TYC_811,European Contemporary,european-contemporary,Mandarin Grill + Bar,56410
TYC_1173,Street Food,street-food,Kung Wo Beancurd Factory,56409
TYC_842,Taiwanese,taiwanese,Yuan is Here (Western District),56408
TYC_1173,Street Food,street-food,Keung Kee,56407
TYC_1025,Cantonese,cantonese,Ah Yat Harbour View,56406
TYC_1260,Taizhou,taizhou,Xin Rong Ji,56405
TYC_805,Chiu Chow,chiu-chow,Chan Kan Kee Chiu Chow,56404
TYC_800,French Contemporary,french-contemporary,Écriture,56402
TYC_1067,Italian,italian,Octavium,56401
TYC_811,European Contemporary,european-contemporary,Cornerstone,56400
TYC_1096,Seafood,seafood-1096,Loaf On,56399
TYC_832,Dumplings,dumplings,Wang Fu (Central),56398
TYC_1025,Cantonese,cantonese,Ying Jee Club,56397
TYC_1064,Innovative,innovative,Wing,56396
TYC_1025,Cantonese,cantonese,Forum,56395
TYC_800,French Contemporary,french-contemporary,Amber,56394
TYC_1115,Sushi,sushi,Sushi Saito,56393
TYC_1096,Seafood,seafood-1096,Hing Kee,56392
TYC_807,Shanghainese,shanghainese,Din Tai Fung (Causeway Bay),56391
TYC_1068,Japanese,japanese,Hanare,56390
TYC_1025,Cantonese,cantonese,Tin Lung Heen,56389
TYC_1025,Cantonese,cantonese,Lei Garden (Wan Chai),56388
TYC_800,French Contemporary,french-contemporary,Bâtard,56387
TYC_835,Xinjiang,xinjiang,Ba Yi,56386
TYC_1025,Cantonese,cantonese,Above & Beyond,56385
TYC_1025,Cantonese,cantonese,She Wong Leung,56384
TYC_815,Noodles,noodles,Kwan Kee Bamboo Noodles,56383
TYC_811,European Contemporary,european-contemporary,Roganic,56382
TYC_830,Cantonese Roast Meats,cantonese-roast-meats,Kam's Roast Goose,56381
TYC_818,Shun Tak,shun-tak,Fung Shing (North Point),56379
TYC_1025,Cantonese,cantonese,She Wong Hei,56378
TYC_1025,Cantonese,cantonese,Fook Lam Moon (Wan Chai),56377
TYC_1025,Cantonese,cantonese,Lei Garden (Kwun Tong),56376
TYC_815,Noodles,noodles,Ho To Tai,56375
TYC_815,Noodles,noodles,Mak Man Kee,56374
TYC_830,Cantonese Roast Meats,cantonese-roast-meats,Yat Lok,56373
TYC_1114,Swiss,swiss,Chesa,56372
TYC_1116,Sichuan,sichuan,Deng G (Wan Chai),56371
TYC_1064,Innovative,innovative,Takumi by Daisuke Mori,56370
TYC_9,Seafood,seafood,Dragon Inn,56369
TYC_1025,Cantonese,cantonese,Yan Toh Heen,56368
TYC_1117,Thai,thai,Samsen (Sheung Wan),56367
TYC_1175,Fujian,fujian,Putien (Causeway Bay),56366
TYC_1025,Cantonese,cantonese,Ju Xing Home,56365
TYC_1025,Cantonese,cantonese,Lin Heung Kui,56364
TYC_75,Steakhouse,steakhouse,Beefbar,56363
TYC_1025,Cantonese,cantonese,The Chairman,56362
TYC_807,Shanghainese,shanghainese,Jardin de Jade (Wan Chai),56361
TYC_1025,Cantonese,cantonese,Shek Kee Kitchen,56360
TYC_1025,Cantonese,cantonese,Kwan Kee Clay Pot Rice (Queen's Road West),56359
TYC_1067,Italian,italian,Tosca di Angelo,56358
TYC_1064,Innovative,innovative,Tate,56357
TYC_815,Noodles,noodles,Kau Kee,56356
TYC_1244,Yakitori,yakitori,Toritama,56355
TYC_1116,Sichuan,sichuan,Jing Alley,56354
TYC_805,Chiu Chow,chiu-chow,Chiuchow Delicacies (North Point),56353
TYC_1068,Japanese,japanese,Takeya,56352
TYC_801,Noodles and Congee,noodles-and-congee,Congee and Noodle Shop,56351
TYC_1173,Street Food,street-food,Joyful Dessert House,56350
TYC_1117,Thai,thai,Samsen (Wan Chai),56349
TYC_1025,Cantonese,cantonese,Tai Wai Dining Room (Tai Wai),56348
TYC_1173,Street Food,street-food,Fork Eat,56347
TYC_1067,Italian,italian,Lucale,56346
TYC_1025,Cantonese,cantonese,Glorious Cuisine,56345
TYC_1025,Cantonese,cantonese,Luk Yu Tea House,56344
TYC_807,Shanghainese,shanghainese,Yè Shanghai (Tsim Sha Tsui),56343
TYC_1116,Sichuan,sichuan,Chilli Fagara,56342
TYC_1025,Cantonese,cantonese,Yuè (Gold Coast),56341
TYC_1115,Sushi,sushi,Sushi Wadatsumi,56340
TYC_1059,Indian,indian,Chaat,56338
TYC_800,French Contemporary,french-contemporary,Zest by Konishi,56337
TYC_1173,Street Food,street-food,Fat Boy,56336
TYC_842,Taiwanese,taiwanese,What To Eat,56335
TYC_1173,Street Food,street-food,Kai Kai,56334
TYC_63,Latin American,latin-american,Mono,56333
TYC_1025,Cantonese,cantonese,Sang Kee,56332
TYC_1173,Street Food,street-food,Mak Kee (North Point),56331
TYC_1173,Street Food,street-food,Kelly's Cape Bop,56330
TYC_1174,Tempura,tempura,Ippoh,56329
TYC_800,French Contemporary,french-contemporary,Odyssée,56328
TYC_1064,Innovative,innovative,Ta Vie,56327
TYC_1067,Italian,italian,Giando,56326
TYC_1025,Cantonese,cantonese,Yue Kee,56325
TYC_1096,Seafood,seafood-1096,Hyde Park Garden,56324
TYC_1278,Zhejiang,zhejiang-1278,Zhejiang Heen,56323
TYC_1025,Cantonese,cantonese,Yixin,56322
TYC_1173,Street Food,street-food,Block 18 Doggie's Noodle (Jordan),56321
TYC_843,Ningbo,ningbo,Yong Fu,56320
TYC_830,Cantonese Roast Meats,cantonese-roast-meats,Po Kee,56319
TYC_801,Noodles and Congee,noodles-and-congee,Ho Hung Kee (Causeway Bay),56318
TYC_1049,French,french,Belon,56316
TYC_1179,Italian-American,italian-american,Carbone,56315
TYC_811,European Contemporary,european-contemporary,Neighborhood,56314
TYC_1025,Cantonese,cantonese,Lung King Heen,56313
TYC_1025,Cantonese,cantonese,Fu Ho,56312
TYC_830,Cantonese Roast Meats,cantonese-roast-meats,Tin Hung,56311
TYC_1041,Dim Sum,dim-sum,Tim Ho Wan (Sham Shui Po),56310
TYC_1068,Japanese,japanese,Nishiki,56309
TYC_1114,Swiss,swiss,The Swiss Chalet,56308
TYC_833,Hunanese,hunanese,Café Hunan (Western District),56307
TYC_1117,Thai,thai,Aaharn,56306
TYC_1049,French,french,Gaddi's,56305
TYC_1064,Innovative,innovative,Arbor,56304
TYC_1034,Korean,korean,Hansik Goo,56303
TYC_1115,Sushi,sushi,The Araki,56302
TYC_839,Ramen,ramen,Shugetsu Ramen (Central),56301
TYC_801,Noodles and Congee,noodles-and-congee,Tasty (Central),56300
TYC_1025,Cantonese,cantonese,Celestial Court,56299
TYC_1025,Cantonese,cantonese,Yat Tung Heen,56298
TYC_800,French Contemporary,french-contemporary,L'Atelier de Joël Robuchon,56297
TYC_1068,Japanese,japanese,Zuicho,56296
TYC_1173,Street Food,street-food,Man Kee Cart Noodle,56295
TYC_1025,Cantonese,cantonese,Duddell's,56294
TYC_1093,Beijing Cuisine,pekingese,Dong Lai Shun,56293
TYC_1259,Huaiyang,huai-yang,Dong Lai Shun,56293
TYC_830,Cantonese Roast Meats,cantonese-roast-meats,Sun Yuen Hing Kee,56292
TYC_1067,Italian,italian,Casa De Carli,51900
TYC_1067,Italian,italian,Divinis,51899
TYC_1085,Modern Cuisine,modern-cuisine,Portfolio,51898
TYC_1118,Czech,czech,Výčep,51897
TYC_1122,Traditional Cuisine,traditional-cuisine,Café Imperial,51896
TYC_1067,Italian,italian,Dejvická 34 by Tomáš Černý,51895
TYC_1085,Modern Cuisine,modern-cuisine,Benjamin,51894
TYC_1010,Asian,asian,QQ Asian Kitchen,51893
TYC_1085,Modern Cuisine,modern-cuisine,Salabka,51892
TYC_1118,Czech,czech,The Eatery,51891
TYC_1122,Traditional Cuisine,traditional-cuisine,Na Kopci,51890
TYC_1085,Modern Cuisine,modern-cuisine,Grand Cru,51889
TYC_1128,Meats and Grills,meats-and-grills,Monarch,51888
TYC_1085,Modern Cuisine,modern-cuisine,Field,51887
TYC_1067,Italian,italian,CottoCrudo,51886
TYC_1122,Traditional Cuisine,traditional-cuisine,Eska,51885
TYC_1085,Modern Cuisine,modern-cuisine,V Zátiši,51884
TYC_1036,Creative,creative,LEVITATE,51883
TYC_1085,Modern Cuisine,modern-cuisine,La Degustation Bohême Bourgeoise,51882
TYC_1049,French,french,Pot au Feu,51881
TYC_1068,Japanese,japanese,Yamato,51880
TYC_1067,Italian,italian,La Finestra,51879
TYC_1085,Modern Cuisine,modern-cuisine,Kampa Park,51878
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,La Veranda,51877
TYC_1010,Asian,asian,Taro,51876
TYC_1118,Czech,czech,Bockem,51875
TYC_6,Contemporary,contemporary,Bockem,51875
TYC_1067,Italian,italian,Aromi,51874
TYC_1067,Italian,italian,Due Cuochi Cucina,35340
TYC_1065,International,international,Emiliano,35339
TYC_1067,Italian,italian,Piselli,35338
TYC_1096,Seafood,seafood-1096,Amadeus,35337
TYC_1068,Japanese,japanese,Kinoshita,35336
TYC_1085,Modern Cuisine,modern-cuisine,ChefVivi,35335
TYC_1128,Meats and Grills,meats-and-grills,Malta Beef Club - Jardim Botânico,35334
TYC_1128,Meats and Grills,meats-and-grills,Barbacoa,35333
TYC_1067,Italian,italian,Nido,35332
TYC_1068,Japanese,japanese,Toro - Indianópolis,35331
TYC_1067,Italian,italian,Casa Santo Antônio,35330
TYC_1067,Italian,italian,Vinheria Percussi,35329
TYC_1044,Spanish,spanish,Nit,35328
TYC_1128,Meats and Grills,meats-and-grills,NB Steak - Campo Belo,35327
TYC_1067,Italian,italian,Ristorantino,35326
TYC_1071,Lebanese,lebanese,Brasserie Victória,35325
TYC_1122,Traditional Cuisine,traditional-cuisine,Giuseppe Grill - Centro,35324
TYC_1068,Japanese,japanese,Kosushi,35323
TYC_1067,Italian,italian,Des Cucina,35322
TYC_1052,Modern French,modern-french,Chez Claude,35321
TYC_1065,International,international,TonTon,35320
TYC_1067,Italian,italian,Zucco,35317
TYC_1085,Modern Cuisine,modern-cuisine,Manioca,35316
TYC_1067,Italian,italian,Alloro al Miramar,35315
TYC_1128,Meats and Grills,meats-and-grills,Pobre Juan - Higienópolis,35314
TYC_1020,Brazilian,brazilian,Charco,35312
TYC_6,Contemporary,contemporary,Charco,35312
TYC_1020,Brazilian,brazilian,Aprazível,35311
TYC_1128,Meats and Grills,meats-and-grills,Le Bife,35310
TYC_1085,Modern Cuisine,modern-cuisine,Miam Miam,35309
TYC_1065,International,international,Skye,35307
TYC_1068,Japanese,japanese,Shiso,35306
TYC_1068,Japanese,japanese,Ohka,35305
TYC_1065,International,international,L'Etoile,35304
TYC_1156,Market Cuisine,market-cuisine,Cepa,35303
TYC_1149,Home Cooking,home-cooking,Cepa,35303
TYC_1049,French,french,La Villa,35302
TYC_1085,Modern Cuisine,modern-cuisine,Evvai,35301
TYC_1020,Brazilian,brazilian,Mocotó,35300
TYC_1128,Meats and Grills,meats-and-grills,Fogo de Chão - Botafogo,35299
TYC_1068,Japanese,japanese,Sushi Leblon,35297
TYC_1067,Italian,italian,Più,35296
